0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0
15	0	0	0	0	0	0	0	0
16	0	0	0	0	0	0	0	0
17	0	0	0	0	0	0	0	0
18	0	0	0	0	0	0	0	0
19	3	0	12984.8	96029	-2147483167	0	-2147483167	-2147483167
20	4	0	22584.5	143685	-1913197751	0	-1913197751	-1913197751
21	11	0	115902	1.05394e+06	9896	0	9896	9896
22	18	0	192674	1.29114e+06	-2147470927	0	-2147470927	-2147470927
23	35	0	462360	2.95755e+06	-2147449374	0	-2147449374	-2147449374
24	134	0	1.81968e+06	1.13755e+07	174017847	0	174017847	174017847
25	228	0	3.26164e+06	2.12666e+07	876977060	0	876977060	876977060
26	563	0	1.17384e+07	7.13623e+07	362718267	0	362718267	362718267
27	863	0	2.1735e+07	1.32361e+08	-800781697	0	-800781697	-800781697
28	1310	0	3.74027e+07	2.2024e+08	-278224869	0	-278224869	-278224869
29	3486	0	1.57659e+08	8.70567e+08	-1407383190	0	-1407383190	-1407383190
30	3744	0	2.15153e+08	1.14743e+09	86186735	0	86186735	86186735
31	8245	0	9.08952e+08	4.19481e+09	-1449012083	0	-1449012083	-1449012083
32	8429	0	1.30265e+09	5.67898e+09	183569709	0	183569709	183569709
33	13817	0	1.28798e+10	3.69183e+10	1984042524	0	1984042524	1984042524
34	12327	0	1.88105e+10	4.84818e+10	-248442329	0	-248442329	-248442329
35	10359	0	1.08976e+10	2.97951e+10	-2038067606	0	-2038067606	-2038067606
36	13769	0	3.61053e+09	1.4175e+10	-1051987180	0	-1051987180	-1051987180
37	7033	0	7.32879e+08	3.47827e+09	1507705446	0	1507705446	1507705446
38	6884	0	5.24777e+08	2.64207e+09	1854862953	0	1854862953	1854862953
39	3400	0	1.5424e+08	8.48362e+08	-1368619793	0	-1368619793	-1368619793
40	1973	0	6.98872e+07	3.98798e+08	-1252451714	0	-1252451714	-1252451714
41	1857	0	5.37922e+07	3.17018e+08	1362747628	0	1362747628	1362747628
42	656	0	1.42843e+07	8.77285e+07	-567007650	0	-567007650	-567007650
43	493	0	8.60098e+06	5.21462e+07	1814404768	0	1814404768	1814404768
44	182	0	2.53662e+06	1.69947e+07	1987940244	0	1987940244	1987940244
45	103	0	1.12e+06	7.01079e+06	234351110	0	234351110	234351110
46	37	0	573474	3.62423e+06	468602525	0	468602525	468602525
47	20	0	153334	943866	7671	0	7671	7671
48	13	0	116405	882115	234294819	0	234294819	234294819
49	3	0	3659.12	66747.8	-2147482716	0	-2147482716	-2147482716
50	1	0	670.19	7287.71	105	0	105	105
51	0	0	0	0	0	0	0	0
52	0	0	0	0	0	0	0	0
53	0	0	0	0	0	0	0	0
54	0	0	0	0	0	0	0	0
55	0	0	0	0	0	0	0	0
56	0	0	0	0	0	0	0	0
57	0	0	0	0	0	0	0	0
58	0	0	0	0	0	0	0	0
59	0	0	0	0	0	0	0	0
60	0	0	0	0	0	0	0	0
61	0	0	0	0	0	0	0	0
62	0	0	0	0	0	0	0	0
63	0	0	0	0	0	0	0	0
64	0	0	0	0	0	0	0	0
65	0	0	0	0	0	0	0	0
66	0	0	0	0	0	0	0	0
67	0	0	0	0	0	0	0	0
68	0	0	0	0	0	0	0	0
69	0	0	0	0	0	0	0	0
70	0	0	0	0	0	0	0	0
